asset_id,asset_type,latitude,longitude,region
CA-HOU-04188,house,34.6642,-120.3053,Santa Barbara
CA-HOU-04189,house,36.6967,-121.8729,San Jose
CA-HOU-04190,house,40.6074,-122.347,Redding
CA-EME-04191,emergency_center,39.0823,-120.1896,Sacramento
CA-HOU-04192,house,33.6203,-116.6348,San Diego
CA-POW-04193,power_line,33.7367,-118.7558,Los Angeles
CA-TRA-04194,transformer,34.3142,-116.4448,San Diego
CA-POW-04195,power_line,38.1791,-122.2407,San Jose
CA-EME-04196,emergency_center,32.5,-117.0799,San Diego
CA-HOS-04197,hospital,33.4768,-117.7659,Los Angeles
CA-HOU-04198,house,34.6483,-118.2519,Los Angeles
CA-HOS-04199,hospital,36.1149,-120.2635,Fresno
CA-HOU-04200,house,32.5,-117.8539,Los Angeles
CA-HOS-04201,hospital,33.0274,-119.3764,Los Angeles
CA-TRA-04202,transformer,33.8911,-116.5479,Los Angeles
CA-POW-04203,power_line,34.4372,-119.7409,Santa Barbara
CA-SCH-04204,school,38.3004,-120.8768,Sacramento
CA-HOU-04205,house,37.4228,-119.9968,Fresno
CA-SHE-04206,shelter,33.7083,-118.7339,Los Angeles
CA-HOU-04207,house,37.7733,-121.5903,Sacramento
CA-HOU-04208,house,35.3759,-118.8633,Los Angeles
CA-HOU-04209,house,34.2182,-115.9339,San Diego
CA-HOU-04210,house,34.1567,-117.9386,Los Angeles
CA-HOU-04211,house,32.5,-117.7303,San Diego
CA-TRA-04212,transformer,32.5792,-119.5045,Los Angeles
CA-SCH-04213,school,35.3409,-118.2382,Los Angeles
CA-HOU-04214,house,32.5,-118.5737,San Diego
CA-HOU-04215,house,39.297,-121.18,Sacramento
CA-HOU-04216,house,36.2918,-122.8174,San Jose
CA-HOU-04217,house,37.9741,-122.3396,San Francisco
CA-EME-04218,emergency_center,37.7592,-122.8556,San Francisco
CA-POW-04219,power_line,34.3788,-118.9081,Los Angeles
CA-SCH-04220,school,38.5877,-121.843,San Francisco
CA-HOU-04221,house,38.1901,-121.6233,San Francisco
CA-TRA-04222,transformer,33.5675,-116.7497,San Diego
CA-HOU-04223,house,37.2809,-122.0665,San Francisco
CA-HOU-04224,house,37.9451,-121.7648,San Jose
CA-TRA-04225,transformer,34.0065,-116.3775,San Diego
CA-HOS-04226,hospital,34.5187,-116.532,Riverside
CA-HOU-04227,house,33.7914,-117.9264,San Diego
CA-HOU-04228,house,39.1383,-121.584,Sacramento
CA-HOS-04229,hospital,37.8393,-122.3894,San Jose
CA-HOU-04230,house,37.7601,-121.2019,San Jose
CA-HOU-04231,house,34.7033,-119.8076,Santa Barbara
CA-SCH-04232,school,37.067,-119.661,Fresno
CA-HOU-04233,house,40.7554,-122.0158,Redding
CA-SCH-04234,school,36.6292,-123.7526,San Francisco
CA-SCH-04235,school,41.0297,-122.1037,Redding
CA-SCH-04236,school,38.4636,-120.1409,Sacramento
CA-HOU-04237,house,39.6636,-122.0449,San Francisco
CA-HOU-04238,house,35.3458,-118.7403,Los Angeles
CA-HOU-04239,house,32.5,-117.8658,San Diego
CA-HOU-04240,house,40.8334,-122.4678,Redding
CA-SCH-04241,school,34.5078,-117.2631,Riverside
CA-HOU-04242,house,36.8317,-118.8392,Fresno
CA-HOU-04243,house,32.9986,-117.9008,Los Angeles
CA-TRA-04244,transformer,36.8621,-119.3781,Fresno
CA-HOU-04245,house,37.0,-122.4748,San Jose
CA-HOU-04246,house,35.4169,-119.4818,Bakersfield
CA-HOU-04247,house,33.4764,-118.0057,Los Angeles
CA-HOS-04248,hospital,37.3043,-122.4814,San Francisco
CA-HOU-04249,house,37.9892,-120.5838,San Francisco
CA-HOU-04250,house,36.3415,-119.7258,Fresno
CA-HOU-04251,house,36.7038,-119.6286,Fresno
CA-HOU-04252,house,32.5,-116.9114,San Diego
CA-HOU-04253,house,36.4371,-121.722,San Francisco
CA-POW-04254,power_line,33.9554,-117.8413,Los Angeles
CA-TRA-04255,transformer,32.7125,-117.3137,Los Angeles
CA-EME-04256,emergency_center,35.1509,-118.0018,Los Angeles
CA-HOU-04257,house,36.6782,-119.5251,Fresno
CA-TRA-04258,transformer,34.8468,-118.9437,Santa Barbara
CA-HOU-04259,house,32.7551,-118.4484,Los Angeles
CA-HOS-04260,hospital,35.2928,-118.613,Bakersfield
CA-HOU-04261,house,32.7655,-120.2279,Los Angeles
CA-EME-04262,emergency_center,32.5,-116.5941,San Diego
CA-HOU-04263,house,37.2525,-123.0042,San Jose
CA-HOU-04264,house,37.8675,-121.9455,San Francisco
CA-HOU-04265,house,40.2095,-122.4544,Redding
CA-HOU-04266,house,40.4741,-122.7103,Redding
CA-EME-04267,emergency_center,37.8165,-122.1517,San Jose
CA-SCH-04268,school,40.329,-122.7499,Redding
CA-HOU-04269,house,33.0891,-117.7883,Los Angeles
CA-HOU-04270,house,33.8853,-119.468,Los Angeles
CA-HOS-04271,hospital,33.9659,-117.6239,Riverside
CA-SCH-04272,school,38.1205,-122.1122,San Jose
CA-TRA-04273,transformer,37.7714,-123.6252,San Francisco
CA-HOU-04274,house,32.5,-116.5944,San Diego
CA-HOU-04275,house,38.6113,-121.9629,San Francisco
CA-HOU-04276,house,33.3464,-116.355,San Diego
CA-POW-04277,power_line,37.9818,-120.9948,Sacramento
CA-HOU-04278,house,32.5,-117.3823,San Diego
CA-HOU-04279,house,39.2802,-121.6426,Sacramento
CA-TRA-04280,transformer,37.9209,-122.2389,San Francisco
CA-TRA-04281,transformer,39.6578,-120.5798,Sacramento
CA-TRA-04282,transformer,34.2107,-117.2709,Riverside
CA-HOU-04283,house,36.8953,-123.2753,San Francisco
CA-HOU-04284,house,37.6442,-122.3999,San Francisco
CA-HOU-04285,house,32.5209,-115.9808,San Diego
CA-HOU-04286,house,38.9202,-123.5472,San Francisco
CA-HOS-04287,hospital,34.432,-119.5563,Santa Barbara
CA-EME-04288,emergency_center,36.8993,-121.5616,Sacramento
CA-SCH-04289,school,36.6816,-119.8168,Fresno
CA-HOU-04290,house,34.3209,-118.8323,Los Angeles
CA-HOU-04291,house,34.2002,-118.7686,Los Angeles
CA-EME-04292,emergency_center,39.3747,-122.2014,San Francisco
CA-TRA-04293,transformer,38.5347,-123.3057,San Francisco
CA-HOU-04294,house,35.5164,-119.7291,Los Angeles
CA-POW-04295,power_line,34.8833,-119.5712,Bakersfield
CA-SCH-04296,school,39.0897,-121.2186,Sacramento
CA-HOU-04297,house,32.6139,-117.3813,San Diego
CA-POW-04298,power_line,37.0103,-121.367,San Jose
CA-HOU-04299,house,36.877,-121.3235,San Jose
CA-SCH-04300,school,36.9993,-122.2964,San Francisco
CA-HOU-04301,house,34.0216,-116.8119,San Diego
CA-TRA-04302,transformer,37.3788,-121.6677,Sacramento
CA-HOU-04303,house,35.1531,-116.3774,Los Angeles
CA-POW-04304,power_line,33.6978,-119.0978,Los Angeles
CA-EME-04305,emergency_center,38.9096,-123.6623,San Francisco
CA-TRA-04306,transformer,33.6673,-117.8022,Los Angeles
CA-EME-04307,emergency_center,33.4915,-117.1304,Los Angeles
CA-TRA-04308,transformer,32.7752,-117.0996,San Diego
CA-HOU-04309,house,38.6131,-123.4106,Sacramento
CA-TRA-04310,transformer,32.9691,-117.8066,Los Angeles
CA-EME-04311,emergency_center,33.8886,-119.979,Santa Barbara
CA-HOU-04312,house,34.7663,-118.6814,Bakersfield
CA-HOU-04313,house,33.7227,-116.9458,Riverside
CA-POW-04314,power_line,33.1045,-117.8865,San Diego
CA-HOU-04315,house,35.9321,-118.7774,Bakersfield
CA-TRA-04316,transformer,36.3463,-121.4365,San Jose
CA-TRA-04317,transformer,33.047,-119.0845,Los Angeles
CA-TRA-04318,transformer,35.5183,-118.7739,Los Angeles
CA-TRA-04319,transformer,34.3498,-119.1694,Santa Barbara
CA-HOU-04320,house,32.5,-115.8047,San Diego
CA-HOU-04321,house,38.0193,-119.7759,Fresno
CA-TRA-04322,transformer,33.7982,-121.2957,Los Angeles
CA-HOU-04323,house,35.6531,-120.5155,San Jose
CA-HOU-04324,house,38.0546,-122.6531,San Jose
CA-HOU-04325,house,34.9038,-119.4744,Santa Barbara
CA-EME-04326,emergency_center,37.8654,-122.7607,San Francisco
CA-HOU-04327,house,38.7148,-123.2155,San Francisco
CA-HOU-04328,house,37.6766,-122.133,Sacramento
CA-POW-04329,power_line,33.6809,-117.0831,Riverside
CA-HOU-04330,house,34.7661,-118.6748,Los Angeles
CA-HOU-04331,house,33.4888,-117.8414,Los Angeles
CA-SHE-04332,shelter,36.6849,-121.9014,San Francisco
CA-POW-04333,power_line,39.6827,-120.9076,Sacramento
CA-POW-04334,power_line,40.9746,-122.6093,Redding
CA-EME-04335,emergency_center,36.0171,-117.2225,Los Angeles
CA-HOU-04336,house,34.7061,-118.4646,Bakersfield
CA-HOU-04337,house,35.5481,-118.6404,Los Angeles
CA-SHE-04338,shelter,33.5519,-117.6955,San Diego
CA-HOU-04339,house,36.8249,-120.8073,Fresno
CA-HOS-04340,hospital,33.8919,-117.9495,Los Angeles
CA-HOU-04341,house,35.6798,-119.1075,Bakersfield
CA-POW-04342,power_line,32.9203,-118.6401,Los Angeles
CA-HOU-04343,house,38.4745,-122.1483,San Francisco
CA-HOU-04344,house,34.2585,-118.4915,Los Angeles
CA-HOU-04345,house,35.1104,-117.3149,Riverside
CA-HOU-04346,house,40.2642,-121.2835,Sacramento
CA-HOU-04347,house,35.4706,-117.9486,Los Angeles
CA-HOU-04348,house,33.6597,-120.0137,Los Angeles
CA-TRA-04349,transformer,32.8624,-116.7169,San Diego
CA-HOU-04350,house,33.1797,-120.2646,Los Angeles
CA-HOU-04351,house,35.2127,-119.154,Bakersfield
CA-SHE-04352,shelter,41.1544,-122.4163,Redding
CA-SCH-04353,school,33.5901,-119.1372,Los Angeles
CA-TRA-04354,transformer,39.6274,-122.0946,Sacramento
CA-HOU-04355,house,37.3508,-120.2816,Sacramento
CA-SCH-04356,school,33.0401,-117.8975,Los Angeles
CA-HOU-04357,house,36.7839,-119.6604,Fresno
CA-HOU-04358,house,33.5326,-118.5162,Los Angeles
CA-HOU-04359,house,36.9425,-122.1948,San Jose
CA-HOU-04360,house,33.8052,-119.7614,Los Angeles
CA-HOU-04361,house,34.8653,-117.8863,Los Angeles
CA-HOS-04362,hospital,33.6351,-119.8482,Los Angeles
CA-TRA-04363,transformer,34.7131,-117.1034,Riverside
CA-HOU-04364,house,37.2317,-119.7784,Fresno
CA-HOU-04365,house,33.3193,-116.7169,San Diego
CA-HOU-04366,house,33.3267,-119.8876,Los Angeles
CA-EME-04367,emergency_center,36.937,-119.3339,Los Angeles
CA-HOU-04368,house,40.4413,-122.5012,Redding
CA-HOU-04369,house,33.9763,-118.4206,Los Angeles
CA-SCH-04370,school,38.7241,-121.6738,San Francisco
CA-HOU-04371,house,39.2993,-122.1264,Sacramento
CA-HOU-04372,house,38.2132,-122.104,San Francisco
CA-HOU-04373,house,35.0134,-119.3171,Los Angeles
CA-HOU-04374,house,36.3496,-121.3085,San Jose
CA-HOU-04375,house,32.5923,-118.8378,Los Angeles
CA-HOU-04376,house,32.5846,-120.1867,San Diego
CA-HOU-04377,house,34.9989,-119.0576,Los Angeles
CA-HOU-04378,house,38.3107,-121.9922,San Francisco
CA-HOU-04379,house,37.3317,-122.4216,San Francisco
CA-POW-04380,power_line,38.9485,-121.1369,Sacramento
CA-HOU-04381,house,33.2522,-116.4517,San Diego
CA-SHE-04382,shelter,38.3976,-123.7141,San Francisco
CA-POW-04383,power_line,37.4535,-121.677,San Jose
CA-EME-04384,emergency_center,32.5572,-117.0564,San Diego
CA-SCH-04385,school,36.3991,-119.9415,Fresno
CA-POW-04386,power_line,38.3745,-121.3366,San Francisco
CA-TRA-04387,transformer,37.1472,-121.1876,Fresno
CA-TRA-04388,transformer,38.8978,-121.1052,Sacramento
CA-HOU-04389,house,35.1079,-118.9819,Los Angeles
CA-HOU-04390,house,39.1959,-121.442,Sacramento
CA-HOU-04391,house,32.6495,-119.1857,Los Angeles
CA-SCH-04392,school,35.8516,-118.4907,Los Angeles
CA-HOU-04393,house,36.1948,-122.0545,San Jose
CA-HOS-04394,hospital,34.05,-119.0847,Los Angeles
CA-TRA-04395,transformer,38.7517,-121.448,Sacramento
CA-TRA-04396,transformer,32.5,-118.2067,San Diego
CA-SHE-04397,shelter,32.5,-116.6807,San Diego
CA-HOU-04398,house,37.2248,-122.9265,San Francisco
CA-SCH-04399,school,32.8892,-116.7275,San Diego
CA-TRA-04400,transformer,40.8712,-122.4083,Redding
CA-TRA-04401,transformer,35.9442,-119.9077,Fresno
CA-SHE-04402,shelter,37.8573,-122.5134,San Francisco
CA-HOU-04403,house,33.1564,-117.5622,Riverside
CA-HOU-04404,house,32.6943,-117.3871,San Diego
CA-TRA-04405,transformer,40.6165,-123.3017,Redding
CA-TRA-04406,transformer,40.5303,-122.1297,Redding
CA-HOU-04407,house,33.6139,-119.857,Los Angeles
CA-HOU-04408,house,34.296,-118.7627,Los Angeles
CA-EME-04409,emergency_center,35.3537,-119.7819,Bakersfield
CA-HOS-04410,hospital,37.587,-123.1847,San Francisco
CA-EME-04411,emergency_center,33.7221,-118.1893,Los Angeles
CA-POW-04412,power_line,32.7,-116.5316,San Diego
CA-HOU-04413,house,37.4343,-122.442,San Jose
CA-HOU-04414,house,37.832,-122.0649,San Francisco
CA-HOS-04415,hospital,33.5911,-117.0648,Riverside
CA-HOU-04416,house,32.5,-117.4699,San Diego
CA-HOU-04417,house,33.3703,-120.4164,Los Angeles
CA-HOU-04418,house,38.1101,-122.519,San Jose
CA-TRA-04419,transformer,32.5,-117.2039,San Diego
CA-HOS-04420,hospital,35.1836,-118.3354,Los Angeles
CA-POW-04421,power_line,34.0958,-118.7828,Los Angeles
CA-SHE-04422,shelter,38.7742,-120.9669,Sacramento
CA-HOU-04423,house,32.5,-120.0528,Los Angeles
CA-POW-04424,power_line,40.8313,-122.7303,Redding
CA-SCH-04425,school,33.893,-116.6511,Los Angeles
CA-HOU-04426,house,40.4763,-122.1383,Redding
CA-HOU-04427,house,37.5825,-122.4015,San Francisco
CA-HOU-04428,house,33.9659,-119.7301,Santa Barbara
CA-HOU-04429,house,39.2476,-121.309,Sacramento
CA-HOU-04430,house,34.4337,-118.2228,Los Angeles
CA-HOU-04431,house,32.9274,-117.8094,Los Angeles
CA-HOS-04432,hospital,38.0124,-122.4156,San Francisco
CA-HOU-04433,house,33.7694,-117.1271,San Diego
CA-HOU-04434,house,38.5888,-121.8434,Sacramento
CA-POW-04435,power_line,38.4887,-121.2021,Sacramento
CA-HOU-04436,house,38.2094,-123.0823,San Francisco
CA-HOU-04437,house,32.6289,-116.9294,Los Angeles
CA-HOU-04438,house,36.4614,-122.6608,San Jose
CA-HOU-04439,house,32.5,-116.2571,San Diego
CA-HOU-04440,house,37.7126,-121.2333,San Jose
CA-HOU-04441,house,38.6889,-122.6576,Sacramento
CA-HOS-04442,hospital,33.3795,-118.4887,Los Angeles
CA-POW-04443,power_line,34.9871,-119.1986,Bakersfield
CA-TRA-04444,transformer,36.2147,-120.5384,Fresno
CA-HOU-04445,house,36.7472,-122.9973,San Francisco
CA-EME-04446,emergency_center,35.6994,-119.3588,Fresno
CA-HOU-04447,house,32.5,-117.9671,Los Angeles
CA-HOU-04448,house,32.6169,-116.6996,San Diego
CA-HOU-04449,house,32.5,-118.3435,San Diego
CA-HOU-04450,house,33.215,-118.0333,Los Angeles
CA-TRA-04451,transformer,35.3064,-118.0635,Los Angeles
CA-HOS-04452,hospital,35.8759,-117.9026,Los Angeles
CA-HOU-04453,house,37.3494,-122.6264,San Jose
CA-HOU-04454,house,40.1188,-122.1369,Redding
CA-TRA-04455,transformer,34.3255,-119.2883,Santa Barbara
CA-POW-04456,power_line,35.6428,-117.6142,Los Angeles
CA-POW-04457,power_line,37.9422,-121.8697,Sacramento
CA-TRA-04458,transformer,36.4366,-119.0313,Bakersfield
CA-SCH-04459,school,37.5252,-122.727,San Francisco
CA-HOU-04460,house,35.4967,-119.7124,Los Angeles
CA-POW-04461,power_line,35.4199,-118.3867,Los Angeles
CA-HOU-04462,house,36.2372,-119.959,Fresno
CA-TRA-04463,transformer,35.6505,-119.0631,Los Angeles
CA-HOU-04464,house,34.8665,-119.6707,Los Angeles
CA-HOU-04465,house,34.3297,-119.9317,Santa Barbara
CA-HOS-04466,hospital,35.3385,-118.9846,Bakersfield
CA-HOU-04467,house,35.2501,-118.7081,Bakersfield
CA-HOU-04468,house,34.0881,-119.683,Los Angeles
CA-EME-04469,emergency_center,34.6385,-119.3646,Santa Barbara
CA-HOU-04470,house,33.4803,-116.0194,San Diego
CA-HOS-04471,hospital,33.8563,-117.3587,Los Angeles
CA-HOU-04472,house,36.3863,-119.0584,Fresno
CA-POW-04473,power_line,33.3149,-118.3345,Los Angeles
CA-HOU-04474,house,34.7022,-120.539,Los Angeles
CA-POW-04475,power_line,32.5,-117.7395,San Diego
CA-HOU-04476,house,40.2357,-122.7606,Redding
CA-HOU-04477,house,33.1076,-120.2921,Los Angeles
CA-HOU-04478,house,34.0123,-118.8223,Los Angeles
CA-POW-04479,power_line,33.5838,-120.9937,Los Angeles
CA-HOS-04480,hospital,38.2245,-121.7771,San Francisco
CA-HOU-04481,house,33.0938,-120.3726,Los Angeles
CA-HOU-04482,house,33.895,-120.0955,Los Angeles
CA-HOU-04483,house,36.3472,-121.3558,San Jose
CA-TRA-04484,transformer,37.3708,-119.5907,Fresno
CA-EME-04485,emergency_center,36.3922,-121.0338,San Francisco
CA-POW-04486,power_line,32.7029,-118.8325,San Diego
CA-HOU-04487,house,39.2708,-121.412,Sacramento
CA-HOS-04488,hospital,35.1933,-119.1418,Bakersfield
CA-HOU-04489,house,32.7405,-116.8349,San Diego
CA-POW-04490,power_line,34.4881,-119.355,Santa Barbara
CA-HOU-04491,house,35.0296,-118.8237,Bakersfield
CA-TRA-04492,transformer,39.0142,-120.9933,Sacramento
CA-HOU-04493,house,37.4358,-121.8149,San Francisco
CA-TRA-04494,transformer,36.2204,-120.6701,Fresno
CA-HOU-04495,house,37.4966,-121.499,San Jose
CA-HOU-04496,house,33.5836,-117.5125,Los Angeles
CA-POW-04497,power_line,34.0004,-119.728,Santa Barbara
CA-HOU-04498,house,32.9597,-117.6398,Los Angeles
CA-HOU-04499,house,32.8795,-116.7554,Los Angeles
CA-SCH-04500,school,36.0002,-117.5564,Los Angeles
CA-HOU-04501,house,37.3928,-119.6312,Fresno
CA-HOU-04502,house,34.1811,-118.2988,Los Angeles
CA-HOU-04503,house,35.4125,-117.0025,Los Angeles
CA-SCH-04504,school,40.3713,-122.197,Redding
CA-TRA-04505,transformer,35.3356,-117.8178,Los Angeles
CA-HOU-04506,house,38.4277,-121.1319,Sacramento
CA-HOU-04507,house,32.5418,-116.474,Los Angeles
CA-HOU-04508,house,32.5,-118.0004,San Diego
CA-TRA-04509,transformer,37.8005,-120.3551,Sacramento
CA-HOU-04510,house,32.5,-118.2315,San Diego
CA-POW-04511,power_line,37.4506,-122.2745,San Jose
CA-TRA-04512,transformer,36.4269,-119.8401,Los Angeles
CA-HOU-04513,house,37.5014,-122.8434,San Jose
CA-EME-04514,emergency_center,32.5,-118.9368,Los Angeles
CA-SHE-04515,shelter,37.7641,-119.9719,San Francisco
CA-SCH-04516,school,34.3559,-120.0584,Santa Barbara
CA-HOU-04517,house,33.7432,-119.6686,Los Angeles
CA-EME-04518,emergency_center,33.1448,-118.3872,Los Angeles
CA-SCH-04519,school,37.342,-121.4396,San Francisco
CA-POW-04520,power_line,32.5,-116.9967,San Diego
CA-SCH-04521,school,36.542,-124.5,San Francisco
CA-SHE-04522,shelter,32.5,-119.3957,Los Angeles
CA-POW-04523,power_line,35.4071,-119.728,Los Angeles
CA-TRA-04524,transformer,37.6265,-121.7313,San Jose
CA-EME-04525,emergency_center,35.0929,-119.5009,Los Angeles
CA-POW-04526,power_line,32.9042,-116.7749,Los Angeles
CA-HOU-04527,house,33.316,-116.7024,Los Angeles
CA-TRA-04528,transformer,33.9991,-119.4422,Santa Barbara
CA-SHE-04529,shelter,33.5525,-117.4203,Riverside
CA-POW-04530,power_line,34.9478,-120.6205,Santa Barbara
CA-HOU-04531,house,34.3993,-119.6,Santa Barbara
CA-HOU-04532,house,32.5,-118.7337,Los Angeles
CA-POW-04533,power_line,35.7352,-119.2547,Bakersfield
CA-POW-04534,power_line,36.6983,-122.908,San Francisco
CA-EME-04535,emergency_center,35.599,-119.555,Bakersfield
CA-HOU-04536,house,34.2691,-119.9196,Santa Barbara
CA-SHE-04537,shelter,37.7394,-122.4925,San Jose
CA-SCH-04538,school,33.9234,-117.8873,Riverside
CA-TRA-04539,transformer,39.2508,-121.23,Sacramento
CA-HOU-04540,house,32.8436,-118.5304,San Diego
CA-EME-04541,emergency_center,34.2369,-120.0153,Santa Barbara
CA-SHE-04542,shelter,32.5,-117.1643,San Diego
CA-HOU-04543,house,32.5,-119.1322,Los Angeles
CA-SCH-04544,school,33.7328,-118.152,Los Angeles
CA-SHE-04545,shelter,38.7232,-121.7059,San Jose
CA-HOS-04546,hospital,38.5897,-121.8169,San Francisco
CA-HOU-04547,house,36.4189,-119.2125,Fresno
CA-HOU-04548,house,32.8937,-117.2243,San Diego
CA-HOU-04549,house,34.3105,-116.788,Los Angeles
CA-HOU-04550,house,37.2047,-121.828,San Jose
CA-TRA-04551,transformer,35.2574,-120.1033,Santa Barbara
CA-TRA-04552,transformer,33.3347,-117.2454,San Diego
CA-HOU-04553,house,33.4249,-117.2324,Riverside
CA-SCH-04554,school,40.3271,-123.0371,Redding
CA-HOU-04555,house,37.4742,-122.4078,San Francisco
CA-TRA-04556,transformer,33.1792,-116.1432,San Diego
CA-HOU-04557,house,34.3068,-119.5954,Los Angeles
CA-HOU-04558,house,32.8144,-117.1814,San Diego
CA-HOU-04559,house,33.6146,-117.4651,Los Angeles
CA-HOS-04560,hospital,38.899,-121.6784,San Francisco
CA-HOU-04561,house,34.7618,-116.5787,Los Angeles
CA-TRA-04562,transformer,36.0912,-120.0351,Fresno
CA-TRA-04563,transformer,37.6562,-121.7416,Sacramento
CA-HOU-04564,house,36.5691,-122.9474,San Jose
CA-SCH-04565,school,37.2729,-123.1649,San Francisco
CA-HOU-04566,house,34.1153,-119.5462,Los Angeles
CA-HOS-04567,hospital,37.8938,-122.27,San Francisco
CA-HOU-04568,house,39.4161,-122.0831,Sacramento
CA-HOU-04569,house,38.8136,-122.1958,Sacramento
CA-TRA-04570,transformer,37.2038,-119.9527,Fresno
CA-TRA-04571,transformer,37.0057,-122.1644,San Francisco
CA-HOU-04572,house,33.606,-120.1127,Santa Barbara
CA-SCH-04573,school,37.204,-121.8804,San Jose
CA-HOU-04574,house,39.0378,-120.8558,Sacramento
CA-HOU-04575,house,32.611,-117.7803,Los Angeles
CA-HOU-04576,house,39.5927,-121.7288,Sacramento
CA-HOS-04577,hospital,35.3723,-119.6856,Bakersfield
CA-HOU-04578,house,38.6408,-122.2957,San Francisco
CA-TRA-04579,transformer,35.3634,-118.9477,Bakersfield
CA-TRA-04580,transformer,34.4158,-116.7995,Riverside
CA-HOU-04581,house,37.6988,-120.3894,Fresno
CA-HOU-04582,house,39.4927,-122.9589,San Francisco
CA-HOU-04583,house,36.4181,-118.2134,Los Angeles
CA-HOU-04584,house,37.8925,-121.4248,Sacramento
CA-SHE-04585,shelter,37.8868,-122.6663,San Francisco
CA-HOU-04586,house,37.6778,-122.5177,San Francisco
CA-HOU-04587,house,34.1404,-119.9154,Los Angeles
CA-HOU-04588,house,37.3931,-120.8397,San Jose
CA-TRA-04589,transformer,33.3194,-117.4434,San Diego
CA-SCH-04590,school,38.0849,-121.5564,San Francisco
CA-HOU-04591,house,33.2331,-120.2514,Santa Barbara
CA-HOU-04592,house,35.9453,-123.1552,San Francisco
CA-POW-04593,power_line,32.6986,-118.2004,Los Angeles
CA-HOU-04594,house,35.6433,-119.7964,Los Angeles
CA-HOS-04595,hospital,40.9488,-122.7849,Redding
CA-TRA-04596,transformer,37.8937,-120.4277,San Francisco
CA-SHE-04597,shelter,33.2898,-116.6102,Riverside
CA-POW-04598,power_line,35.7869,-118.5357,Los Angeles
CA-POW-04599,power_line,33.5609,-117.2229,San Diego
CA-HOU-04600,house,37.6586,-122.3194,San Francisco
CA-HOU-04601,house,35.1643,-117.8966,Los Angeles
CA-EME-04602,emergency_center,37.216,-119.3574,Fresno
CA-HOU-04603,house,36.5801,-121.8998,San Jose
CA-HOU-04604,house,34.732,-118.187,Los Angeles
CA-HOU-04605,house,37.7118,-122.3665,San Francisco
CA-HOU-04606,house,35.1804,-120.7934,Los Angeles
CA-SCH-04607,school,33.7654,-120.2701,Santa Barbara
CA-HOU-04608,house,34.3234,-118.0473,Los Angeles
CA-TRA-04609,transformer,33.9634,-117.2761,San Diego
CA-POW-04610,power_line,40.2258,-122.5055,Redding
CA-HOU-04611,house,41.1294,-122.8068,Redding
CA-TRA-04612,transformer,33.176,-117.8792,San Diego
CA-HOS-04613,hospital,37.969,-121.9608,San Francisco
CA-HOU-04614,house,33.5041,-116.8751,San Diego
CA-HOU-04615,house,35.6662,-119.6949,Los Angeles
CA-HOU-04616,house,40.4136,-122.3725,Redding
CA-TRA-04617,transformer,36.5319,-122.3275,San Francisco
CA-TRA-04618,transformer,34.0109,-116.5669,Los Angeles
CA-POW-04619,power_line,33.5243,-117.6622,Los Angeles
CA-HOU-04620,house,33.2072,-116.2823,Riverside
CA-EME-04621,emergency_center,32.5,-120.6867,Los Angeles
CA-HOU-04622,house,37.1759,-122.2602,San Francisco
CA-SHE-04623,shelter,37.9039,-122.5292,San Francisco
CA-HOU-04624,house,36.8999,-120.5873,Fresno
CA-HOS-04625,hospital,34.502,-116.3227,Riverside
CA-HOU-04626,house,32.5,-116.6353,Los Angeles
CA-TRA-04627,transformer,33.2411,-115.3322,Los Angeles
CA-HOU-04628,house,36.4545,-122.1261,San Jose
CA-HOU-04629,house,33.7849,-116.5163,San Diego
CA-HOU-04630,house,34.6927,-119.4421,Los Angeles
CA-HOU-04631,house,36.7437,-122.949,San Francisco
CA-SCH-04632,school,35.229,-117.4588,Los Angeles
CA-SCH-04633,school,40.4737,-121.9948,Redding
CA-SHE-04634,shelter,34.9479,-119.9889,Santa Barbara
CA-HOU-04635,house,40.2897,-122.5028,Redding
CA-EME-04636,emergency_center,33.453,-118.3635,Riverside
CA-EME-04637,emergency_center,32.8244,-117.2173,Los Angeles
CA-HOU-04638,house,33.3928,-117.797,Los Angeles
CA-SHE-04639,shelter,36.9106,-121.4914,San Jose
CA-HOU-04640,house,34.2217,-116.6643,Los Angeles
CA-TRA-04641,transformer,34.1566,-116.8694,San Diego
CA-TRA-04642,transformer,35.4679,-119.9655,Los Angeles
CA-HOU-04643,house,33.3382,-117.7571,Los Angeles
CA-SCH-04644,school,33.0784,-118.4571,Los Angeles
CA-SCH-04645,school,35.0254,-118.8185,Bakersfield
CA-HOU-04646,house,35.4936,-119.6422,Bakersfield
CA-HOS-04647,hospital,32.5,-115.0891,San Diego
CA-SHE-04648,shelter,38.545,-121.3731,Sacramento
CA-HOU-04649,house,35.2299,-116.9637,Los Angeles
CA-TRA-04650,transformer,34.8065,-119.8729,Santa Barbara
CA-HOU-04651,house,38.8273,-121.3588,Sacramento
CA-HOS-04652,hospital,39.6397,-121.5067,Sacramento
CA-HOU-04653,house,32.6778,-117.1321,San Diego
CA-SHE-04654,shelter,37.3438,-122.034,San Jose
CA-HOU-04655,house,37.0978,-121.6073,San Jose
CA-POW-04656,power_line,40.3912,-121.8442,Redding
CA-HOU-04657,house,37.5493,-121.5539,Sacramento
CA-TRA-04658,transformer,33.6814,-117.7875,Los Angeles
CA-SCH-04659,school,37.0002,-121.5259,San Jose
